delinquentcreditlinescount,derogatoryreportscount,recentcreditinquirycount,debttoincomeratio,occupation_Other,occupation_Sales,occupation_Self,applyloanreason_HomeImp,occupation_Mgr,creditlinecount,currentpropertyvalue,applyloanreason_DebtCon,occupation_ProfExe,mortgageamountdue,yearsatpresentjob
0.0,0.0,0.0,30.9009156,0,0,0,0,0,25.0,70075.0,1,0,49849.0,0.0
0.0,0.0,2.0,41.42687223,1,0,0,1,0,20.0,65798.0,0,0,61213.0,6.0
0.0,0.0,0.0,26.36713414,1,0,0,1,0,28.0,87268.0,0,0,54768.0,18.0
0.0,0.0,0.0,36.89339399,0,0,0,1,0,22.0,200594.0,0,1,125451.0,13.0
0.0,0.0,4.0,29.93791783,0,0,0,0,0,30.0,86612.0,1,0,48924.0,4.0
1.0,0.0,4.0,41.35903633,0,0,0,0,0,34.0,101776.04874145007,1,1,74402.0,13.0
0.0,0.0,0.0,24.86556719,0,0,0,1,0,13.0,36527.0,0,1,26886.0,12.0
0.0,1.0,0.0,31.62284354,0,0,0,0,0,32.0,267238.0,1,1,205922.0,2.0
0.0,0.0,1.0,30.06273571,1,0,0,0,0,19.0,115759.0,1,0,98338.0,8.0
0.0,0.0,2.0,39.1891416,0,0,0,0,0,19.0,186139.0,1,1,138322.0,2.0
0.0,0.0,4.0,32.60020273,0,0,0,0,0,20.0,97935.0,1,0,65827.0,1.0
0.0,0.0,0.0,37.32857399,0,0,0,0,1,20.0,155644.0,1,0,132785.0,8.922268135904508
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,22.0,61700.0,1,0,41300.0,19.0
0.0,0.0,0.0,33.03314641,1,0,0,0,0,22.0,84200.0,1,0,58209.0,18.0
0.0,0.0,4.0,33.779915349235345,1,0,0,0,0,15.0,72500.0,1,0,57200.0,5.0
0.0,0.0,0.0,33.779915349235345,0,0,0,1,0,15.0,92900.0,0,1,69000.0,2.0
3.0,2.0,3.0,37.36856046,0,0,0,0,0,29.0,83604.0,1,0,72760.0,6.0
0.0,1.0,0.0,36.64262904,1,0,0,0,0,19.0,168990.0,1,0,133197.0,8.0
0.0,0.0,0.0,20.6379176,1,0,0,0,0,19.0,58714.0,0,0,30061.0,29.0
0.0,2.0,0.0,33.779915349235345,0,1,0,0,0,6.0,101776.04874145007,1,0,110676.0,8.0
0.0,1.0,0.0,35.68247123,0,0,0,0,0,20.0,100845.0,1,1,91402.0,2.0
0.0,2.0,0.0,35.01574872,0,0,0,0,1,13.0,78040.0,1,0,36705.0,19.0
0.0,0.0,0.0,37.28998992,1,0,0,1,0,32.0,103048.0,0,0,79046.0,0.0
0.0,0.0,0.0,34.41651981,0,0,0,1,0,30.0,202877.0,0,1,149281.0,4.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,0,0,0,0,0,21.29609620076682,26600.0,0,0,5768.0,8.922268135904508
0.4494423791821561,0.2545696877380046,1.1860550458715597,29.83596072,0,0,0,0,0,21.29609620076682,96988.0,1,1,79667.0,1.0
0.0,0.0,2.0,33.54985877,0,0,0,0,0,13.0,104510.0,1,0,69954.0,10.0
0.0,0.0,2.0,33.779915349235345,1,0,0,0,0,9.0,111500.0,1,0,86177.0,14.0
3.0,0.0,1.0,23.58701323,0,0,0,0,0,31.0,68225.0,1,1,58741.0,9.0
0.0,0.0,1.0,40.85486499,0,0,1,1,0,16.0,187324.0,0,0,145393.0,3.0
0.0,0.0,1.0,43.30465807,0,0,1,1,0,17.0,186023.0,0,0,148772.0,3.0
3.0,0.0,0.0,47.12058049,1,0,0,0,0,23.0,81579.0,1,0,14511.0,7.0
0.0,0.0,2.0,30.991174100000002,0,0,0,1,1,24.0,121601.0,0,0,89985.0,11.0
0.0,0.0,0.0,33.779915349235345,0,0,0,1,0,13.0,83400.0,0,1,53000.0,5.0
0.0,0.0,2.0,26.89601277,0,0,0,0,0,15.0,74374.0,1,0,63488.0,5.0
0.0,0.0,0.0,25.24404629,0,0,0,0,1,17.0,95132.0,1,0,73510.0,0.0
0.0,0.0,0.0,25.32400193,1,0,0,1,0,7.0,90003.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,1.0,38.33125572,0,0,0,0,1,23.0,98536.0,1,0,81263.0,1.0
0.0,1.0,1.0,36.07297543,0,0,0,0,1,17.0,68029.0,1,0,46342.0,26.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,22.0,71130.0,1,1,50000.0,2.5
0.4494423791821561,1.0,1.1860550458715597,23.69117601,1,0,0,0,0,14.0,38441.0,1,0,73760.81719955898,8.0
0.0,0.0,0.0,25.16118348,0,0,0,0,0,8.0,92066.0,1,0,75566.0,14.0
0.0,0.0,0.0,46.70158524,0,0,0,1,0,40.0,160771.0,0,1,120006.0,13.0
0.0,0.0,4.0,33.779915349235345,0,0,0,0,0,37.0,75000.0,1,0,61000.0,12.0
0.0,0.0,0.0,30.81324059,0,0,0,0,0,21.0,89943.0,1,0,60611.0,29.0
0.0,0.0,2.0,30.53890697,0,0,0,0,0,14.0,104794.0,1,1,88056.0,25.0
0.4494423791821561,0.2545696877380046,2.0,33.779915349235345,1,0,0,0,0,9.0,25425.0,1,0,73760.81719955898,13.0
0.0,0.2545696877380046,4.0,41.42504139,0,0,0,0,0,25.0,177853.0,1,1,159798.0,6.0
0.0,0.0,0.0,12.21943615,0,0,0,1,0,0.0,48800.0,0,0,73760.81719955898,0.0
0.0,0.0,1.0,1.028930968,1,0,0,0,0,14.0,62158.0,1,0,73760.81719955898,0.0
0.0,0.0,2.0,32.34941205,0,0,0,0,0,21.0,68945.0,1,0,44333.0,18.0
0.0,0.0,2.0,33.779915349235345,1,0,0,0,0,9.0,72500.0,1,0,48786.0,10.0
0.0,0.0,2.0,42.05024445,1,0,0,0,0,31.0,115065.0,1,0,73398.0,5.0
0.0,0.0,0.0,43.85601978,0,0,0,1,1,17.0,183621.0,0,0,140776.0,7.0
0.0,0.2545696877380046,0.0,37.65838877,1,0,0,1,0,10.0,38246.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,16.0,79754.0,1,0,63700.0,3.8
0.0,0.0,2.0,37.10325125,0,0,0,0,0,18.0,75191.0,1,0,43712.0,6.0
0.0,0.0,0.0,17.87525907,0,0,0,0,0,38.0,109040.0,1,0,75425.0,2.0
0.0,0.0,0.0,42.12712426,1,0,0,1,0,50.0,79716.0,0,0,23792.0,8.922268135904508
0.0,0.0,0.0,22.42300246,0,0,0,0,0,16.0,62960.0,1,1,36072.0,8.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,0,42.0,68500.0,1,1,45000.0,10.0
0.0,0.0,0.0,55.96202222,0,0,0,0,0,12.0,88231.0,1,1,27623.0,8.0
0.0,0.0,2.0,32.13282224,0,0,0,0,1,18.0,93394.0,1,0,68049.0,6.0
0.0,0.0,1.0,40.84524619,1,0,0,0,0,32.0,97094.0,1,0,85335.0,2.0
0.0,0.0,0.0,22.08919992,1,0,0,0,0,13.0,86102.0,1,0,17411.0,10.0
0.0,0.0,0.0,24.53499719,0,0,0,1,0,10.0,80963.0,0,1,28329.0,21.0
4.0,0.0,0.0,26.14117805,1,0,0,0,0,36.0,62965.0,1,0,55862.0,15.0
0.0,0.0,1.0,40.14790835,1,0,0,0,0,9.0,133226.0,1,0,19349.0,9.0
0.0,0.0,1.0,23.11228982,0,0,0,0,0,16.0,68061.0,1,1,35164.0,5.0
0.0,0.0,0.0,36.05148718,0,0,0,0,0,14.0,86209.0,0,1,72854.0,2.0
0.4494423791821561,0.2545696877380046,5.0,33.779915349235345,1,0,0,0,0,35.0,176000.0,1,0,124000.0,21.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,1,22.0,54000.0,1,0,41000.0,4.0
0.0,0.0,0.0,27.61633383,0,0,0,1,0,12.0,86360.0,0,1,59544.0,5.0
0.0,0.0,0.0,42.72323221,0,0,0,1,1,19.0,127485.0,0,0,101289.0,0.0
0.0,0.0,0.0,25.32925087,0,0,0,0,1,17.0,97317.0,1,0,72911.0,1.0
0.0,0.0,0.0,36.1076674,0,0,0,1,0,14.0,104579.0,0,0,62067.0,13.0
0.4494423791821561,6.0,1.1860550458715597,26.98944023,1,0,0,0,0,20.0,53078.0,1,0,73760.81719955898,8.922268135904508
1.0,3.0,4.0,33.779915349235345,1,0,0,1,0,3.0,18361.0,0,0,2800.0,2.0
0.0,0.0,0.0,41.42111052,1,0,0,1,0,14.0,79247.0,0,0,71082.0,4.0
0.0,0.0,0.0,41.01100137,0,0,0,0,0,11.0,117381.0,1,0,95351.0,12.0
0.0,0.0,2.0,39.25043329,1,0,0,0,0,16.0,110704.0,1,0,92521.0,13.0
2.0,6.0,0.0,21.33465191,0,0,0,1,0,29.0,101776.04874145007,0,1,44623.0,13.0
0.4494423791821561,0.2545696877380046,3.0,43.67128143,0,0,0,0,1,24.0,103014.0,1,0,77123.0,1.0
0.0,0.0,0.0,34.59683753,1,0,0,0,0,27.0,123858.0,1,0,95065.0,9.0
0.0,0.0,0.0,38.70999145,0,0,0,0,0,34.0,178454.0,1,1,149235.0,5.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,0,0,0,1,1,21.29609620076682,101776.04874145007,0,0,27900.0,21.0
1.0,7.0,6.0,33.779915349235345,0,0,0,0,1,21.0,101776.04874145007,1,0,4742.0,5.0
0.0,0.0,1.0,28.82169866,0,0,0,1,1,20.0,170000.0,0,0,11950.0,22.0
0.0,0.0,0.0,26.52185952,0,0,0,0,1,34.0,115509.0,1,0,83226.0,11.0
1.0,5.0,2.0,33.779915349235345,0,0,0,0,0,34.0,83000.0,1,0,62000.0,0.0
0.4494423791821561,0.2545696877380046,3.0,42.22116463,0,0,0,0,0,43.0,183799.0,1,1,143355.0,6.0
0.0,0.0,2.0,24.59499257,0,0,0,0,0,15.0,78708.0,1,0,55231.0,4.0
0.0,0.0,0.0,35.73459276,1,0,0,1,0,34.0,67061.0,0,0,57105.0,6.0
0.0,0.0,0.0,26.48079237,1,0,0,1,0,22.0,88369.0,0,0,8642.0,13.0
0.0,0.0,0.0,38.12151833,0,0,0,0,0,9.0,122352.0,1,0,100077.0,3.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,30.0,75616.0,1,1,68000.0,0.1
0.4494423791821561,0.0,1.1860550458715597,40.10502984,1,0,0,0,0,24.0,165302.0,0,0,102120.0,8.922268135904508
0.0,0.0,0.0,25.23136638,1,0,0,1,0,17.0,59609.0,0,0,49367.0,6.0
3.0,0.0,0.0,29.2830325,0,0,0,0,0,35.0,105411.0,1,1,57327.0,14.0
1.0,0.0,0.0,28.89610186,0,0,0,1,1,23.0,78154.0,0,0,55330.0,2.0
2.0,0.0,0.0,41.13829939,0,0,0,0,0,22.0,68300.0,1,0,36777.0,11.0
0.0,0.0,1.0,36.59939111,0,0,0,0,1,16.0,67761.0,1,0,49927.0,26.0
0.0,0.0,0.0,30.56871339,0,0,0,1,0,19.0,50493.0,0,0,15411.0,24.0
2.0,0.0,0.0,33.779915349235345,0,0,0,1,1,19.0,122400.0,0,0,89000.0,1.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,1,26.0,131300.0,1,0,88000.0,14.0
0.0,0.0,1.0,31.15558593,0,0,0,0,0,12.0,102810.0,1,0,74081.0,9.0
2.0,0.2545696877380046,1.0,33.779915349235345,0,1,0,0,0,18.0,101200.0,1,0,87000.0,13.0
0.0,0.0,0.0,25.20270637,0,0,0,0,0,19.0,54049.0,0,1,25585.0,20.0
0.0,0.0,1.1860550458715597,21.05764132,0,0,1,1,0,8.0,201713.0,0,0,84920.0,13.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,21.93549881,1,0,0,1,0,21.29609620076682,43683.0,0,0,73760.81719955898,8.922268135904508
0.0,1.0,1.0,33.779915349235345,0,0,0,0,1,17.0,60000.0,1,0,42000.0,27.0
1.0,0.0,2.0,27.05723429,0,0,0,0,0,26.0,290923.0,1,1,234304.0,14.0
0.0,0.0,1.0,25.71867108,0,0,0,0,0,16.0,92816.0,0,1,63450.0,10.0
1.0,0.0,3.0,36.61866086,1,0,0,0,0,18.0,74097.0,1,0,54681.0,2.0
0.0,2.0,7.0,42.83695513,1,0,0,1,0,14.0,82670.0,0,0,23905.0,4.0
0.0,3.0,0.0,23.1200738,1,0,0,0,0,21.0,98658.0,1,0,77049.0,5.0
0.0,0.0,1.0,33.779915349235345,1,0,0,1,0,14.0,36100.0,0,0,39589.0,1.5
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,20.0,87500.0,1,1,55864.0,9.0
0.0,0.0,1.0,37.77222165,0,0,0,0,0,42.0,71485.0,1,1,49367.0,10.0
2.0,0.0,0.0,33.779915349235345,0,0,0,0,0,71.0,101776.04874145007,1,1,149000.0,25.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,31.74224928,0,0,0,0,0,21.29609620076682,32981.0,0,0,13179.0,8.922268135904508
0.0,0.0,0.0,25.46264153,0,0,0,1,0,10.0,80140.0,0,1,23181.0,21.0
0.0,0.0,1.0,40.43069541,0,0,0,0,0,41.0,70236.0,1,1,46775.0,9.0
0.4494423791821561,0.2545696877380046,2.0,33.779915349235345,0,0,0,0,0,36.0,145000.0,1,0,110177.0,5.0
0.0,0.0,10.0,35.40441453,0,0,0,0,1,24.0,93180.0,1,0,74587.0,19.0
0.0,0.0,0.0,39.54987379999999,1,0,0,0,0,15.0,38094.0,1,0,15214.0,26.0
0.0,0.0,4.0,31.35764214,0,0,0,0,0,19.0,94301.0,1,0,65298.0,1.0
0.0,1.0,0.0,33.779915349235345,0,0,0,1,0,22.0,101776.04874145007,0,0,73760.81719955898,1.0
0.0,0.0,3.0,37.91433471,0,0,0,0,0,32.0,72668.0,1,1,61767.0,15.0
5.0,1.0,1.0,33.779915349235345,1,0,0,0,0,14.0,63000.0,1,0,31800.0,12.0
0.0,0.0,2.0,34.47530193,0,0,0,1,0,24.0,93740.0,0,1,58128.0,5.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,41.44562357,1,0,0,1,0,21.29609620076682,121796.0,0,0,82972.0,7.0
0.0,0.0,2.0,40.5848115,0,0,0,0,1,28.0,175163.0,1,0,125864.0,12.0
0.0,0.0,0.0,22.45936936,1,0,0,0,0,11.0,54464.0,1,0,24205.0,25.0
0.0,1.0,0.0,31.61203845,0,0,0,0,1,26.0,121560.0,1,0,73760.81719955898,8.0
2.0,0.0,2.0,39.67790581,1,0,0,0,0,16.0,112608.0,1,0,105638.0,17.0
0.0,0.0,2.0,33.83467117,0,0,0,0,0,26.0,70102.0,1,0,41479.0,5.0
0.0,0.0,0.0,33.779915349235345,0,1,0,0,0,46.0,93500.0,1,0,70000.0,25.0
3.0,0.0,1.0,33.779915349235345,1,0,0,0,0,23.0,85460.0,1,0,54294.0,18.0
0.0,0.0,1.0,33.779915349235345,0,0,1,1,0,17.0,185000.0,0,0,145000.0,2.0
1.0,0.0,0.0,24.19032663,0,0,0,0,0,9.0,107561.0,1,1,48031.0,5.0
0.0,0.0,1.0,33.90306382,0,0,0,1,0,12.0,105702.0,0,1,63451.0,8.0
0.0,0.0,4.0,29.77894608,1,0,0,1,0,24.0,108452.0,0,0,86996.0,19.0
1.0,0.0,2.0,33.779915349235345,0,0,0,0,0,26.0,285000.0,1,1,225000.0,15.0
0.0,0.0,3.0,31.76182878,1,0,0,0,0,11.0,85577.0,1,0,67524.0,8.0
3.0,1.0,10.0,1.9092251630000001,0,0,0,0,0,15.0,55657.0,0,0,73760.81719955898,1.0
0.0,0.0,0.0,30.06137137,1,0,0,1,0,46.0,88788.0,0,0,76989.0,24.0
0.0,0.0,1.0,41.57297152,0,0,0,0,0,36.0,114224.0,1,1,88210.0,8.0
0.0,0.0,3.0,40.58208394,1,0,0,1,0,33.0,56429.0,0,0,53764.0,9.0
0.0,0.2545696877380046,6.0,37.29840496,1,0,0,0,0,28.0,42682.0,1,0,29196.0,9.0
1.0,0.0,1.1860550458715597,36.21162681,0,0,0,0,0,41.0,100366.0,1,1,81820.0,6.0
0.0,0.0,1.0,38.82094029,0,0,0,0,1,23.0,91995.0,1,0,78977.0,19.0
2.0,0.0,0.0,33.779915349235345,0,0,0,0,0,25.0,138375.0,1,0,105000.0,12.0
0.0,0.0,0.0,35.06486468,1,0,0,1,0,16.0,85090.0,0,0,47072.0,18.0
1.0,0.2545696877380046,4.0,40.48351525,1,0,0,0,0,31.0,157649.0,1,0,95410.0,16.0
1.0,0.0,4.0,40.37537241,0,0,0,0,0,20.0,137076.0,1,0,73396.0,18.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,1,17.0,105400.0,1,0,77900.0,4.0
1.0,0.2545696877380046,1.0,40.87461909,1,0,0,0,0,30.0,75569.0,1,0,51789.0,25.0
0.0,0.0,0.0,36.33819671,0,0,0,1,0,24.0,100292.0,0,1,65836.0,22.0
0.0,0.0,7.0,31.058018699999998,1,0,0,0,0,0.0,56236.0,1,0,36948.0,8.922268135904508
0.4494423791821561,0.2545696877380046,1.1860550458715597,21.07999894,0,0,0,1,1,8.0,49495.0,0,0,73760.81719955898,5.0
0.0,0.0,1.0,42.119285299999994,0,0,0,1,1,20.0,119643.0,0,0,95322.0,2.0
0.0,0.0,0.0,28.118296899999997,1,0,0,1,0,19.0,87767.0,0,0,59352.0,8.922268135904508
0.0,1.0,3.0,29.69750665,0,0,0,0,0,34.0,125839.0,0,1,147855.0,4.0
1.0,0.2545696877380046,0.0,39.91928991,0,0,0,0,1,43.0,108469.0,1,0,85609.0,24.0
4.0,2.0,4.0,33.779915349235345,0,0,0,0,0,28.0,63500.0,1,1,28042.0,14.0
0.0,0.0,0.0,41.13564938,0,0,0,0,1,13.0,144594.0,1,0,103598.0,19.0
0.0,0.0,1.0,25.01202037,0,0,0,0,1,35.0,118554.0,1,0,79877.0,9.0
0.0,0.0,1.0,39.89165429,1,0,0,0,0,23.0,55483.0,1,0,23361.0,36.0
0.0,0.0,0.0,29.29334435,0,1,0,0,0,35.0,78800.0,1,0,68024.0,7.0
0.0,0.0,3.0,41.58720119,0,0,0,0,0,28.0,96171.0,1,0,67065.0,9.0
0.0,0.0,0.0,24.47937322,0,0,0,0,0,9.0,89840.0,1,0,79243.0,16.0
2.0,4.0,3.0,33.779915349235345,1,0,0,0,0,19.0,101776.04874145007,1,0,70758.0,0.0
0.0,0.0,2.0,33.779915349235345,0,1,0,0,0,35.0,129000.0,1,0,76769.0,30.0
0.0,0.0,0.0,18.43047238,1,0,0,0,0,14.0,82386.0,1,0,13218.0,7.0
4.0,2.0,2.0,33.779915349235345,0,0,0,1,0,28.0,167500.0,0,1,106282.0,14.0
0.0,0.0,1.0,26.40633196,0,0,0,0,1,35.0,116280.0,1,0,78124.0,10.0
1.0,0.0,4.0,42.31937039,0,0,0,0,1,29.0,100333.0,1,0,81030.0,11.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,27.0,62000.0,1,0,39000.0,6.0
0.0,0.0,3.0,33.779915349235345,0,0,0,1,0,18.0,64764.0,0,1,38200.0,4.0
0.0,0.0,1.0,37.68589208,0,0,0,0,0,22.0,198788.0,1,1,139035.0,23.0
0.0,0.0,0.0,43.71749944,1,0,0,1,0,47.0,61917.0,0,0,46115.0,2.0
0.0,0.0,0.0,24.29905935,0,0,0,0,0,16.0,62963.0,1,1,36650.0,6.0
0.0,0.0,0.0,37.58819954,1,0,0,1,0,34.0,65912.0,0,0,62826.0,6.0
0.0,0.0,0.0,20.1815824,1,0,0,0,0,19.0,56514.0,0,0,36357.0,31.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,0,0,0,0,0,21.29609620076682,47400.0,0,0,73760.81719955898,8.922268135904508
0.4494423791821561,0.2545696877380046,0.0,36.95496961,0,0,0,1,0,11.0,96424.0,0,0,71841.0,10.0
0.0,0.0,1.0,43.20591058,1,0,0,0,0,31.0,65676.0,1,0,21137.0,21.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,7.0,79500.0,1,1,73760.81719955898,19.0
2.0,0.0,0.0,22.83907899,0,0,0,0,0,12.0,77998.0,1,1,19688.0,20.0
0.0,0.0,0.0,26.90476645,0,0,0,1,0,42.0,165096.0,0,1,131949.0,5.0
0.0,2.0,1.0,15.82361555,1,0,0,1,0,21.0,59309.0,0,0,15374.0,6.0
2.0,1.0,2.0,33.69068789999999,1,0,0,0,0,25.0,84639.0,1,0,65458.0,0.0
0.0,0.0,0.0,37.83671487,0,0,0,1,0,15.0,35422.0,0,0,73760.81719955898,19.0
0.0,0.0,1.0,28.27488887,0,0,0,0,0,20.0,85654.0,1,1,33073.0,7.0
0.0,0.0,0.0,33.779915349235345,0,0,0,1,0,20.0,46780.0,0,0,11950.0,24.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,0,0,0,0,0,21.29609620076682,101776.04874145007,0,0,22608.0,18.0
0.0,0.0,4.0,38.82617752,1,0,0,0,0,11.0,86903.0,1,0,57840.0,0.0
0.0,0.0,4.0,33.779915349235345,1,0,0,1,0,12.0,73250.0,0,0,28000.0,2.0
0.0,1.0,1.0,22.31370515,0,0,0,0,0,25.0,56206.0,1,0,46140.0,8.0
0.0,0.0,2.0,34.05349114,0,0,1,0,0,26.0,123082.0,1,0,95321.0,3.0
0.0,0.0,10.0,34.46430215,0,0,0,0,1,23.0,91004.0,1,0,79448.0,20.0
0.4494423791821561,0.2545696877380046,4.0,40.64547977,0,0,0,0,1,24.0,104294.0,1,0,72077.0,1.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,36.82339319,0,0,0,0,0,21.29609620076682,121108.0,0,0,83004.0,8.922268135904508
0.0,0.0,0.0,0.720295007,0,0,0,0,0,0.0,72731.0,0,0,73760.81719955898,0.0
0.0,0.0,0.0,65.14359346,1,0,0,0,0,10.0,83558.0,1,0,52946.0,0.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,11.76969215,0,0,0,0,0,21.29609620076682,49362.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,0.0,21.26380538,1,0,0,0,0,8.0,62619.0,1,0,73760.81719955898,26.0
0.0,0.0,3.0,38.6994411,1,0,0,0,0,14.0,138729.0,1,0,86236.0,11.0
0.0,0.0,1.0,38.17162353,0,0,0,0,0,35.0,57095.0,1,1,36120.0,4.0
0.0,0.0,0.0,37.87247372,0,0,0,1,0,13.0,96678.0,0,0,71636.0,13.0
1.0,1.0,4.0,33.779915349235345,0,0,0,0,1,18.0,74800.0,1,0,54000.0,7.5
0.0,0.0,0.0,39.02592642,0,0,0,0,0,30.0,127247.0,1,0,94712.0,8.0
1.0,0.0,0.0,15.73414368,0,0,0,0,0,29.0,283022.0,1,1,226152.0,4.0
0.0,0.0,0.0,15.24961301,0,0,0,1,0,19.0,64273.0,0,0,13284.0,8.922268135904508
1.0,0.0,2.0,39.30573912,1,0,0,0,0,30.0,85391.0,1,0,54834.0,9.0
0.0,0.0,2.0,43.16839173,0,0,0,0,1,28.0,181129.0,1,0,124225.0,11.0
0.0,0.0,0.0,28.84827658,1,0,0,1,0,47.0,87276.0,0,0,79636.0,20.0
2.0,0.0,0.0,33.779915349235345,0,0,0,1,0,28.0,107900.0,0,1,80000.0,12.0
0.0,0.2545696877380046,1.0,35.68152132,0,0,0,0,0,17.0,101741.0,1,0,60396.0,8.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,32.17001962,1,0,0,0,0,24.0,80347.0,1,0,37231.0,9.0
0.0,0.0,1.0,27.17296471,0,0,0,1,0,26.0,99400.0,0,1,83231.0,6.0
4.0,0.2545696877380046,1.0,38.57713194,0,0,0,0,1,10.0,64296.0,1,0,49498.0,6.0
1.0,0.0,0.0,34.83386481,0,0,0,0,0,33.0,118369.0,1,1,93538.0,0.0
0.0,0.0,0.0,33.779915349235345,0,0,0,1,0,31.0,200300.0,0,1,141000.0,5.0
3.0,0.0,0.0,35.79425984,1,0,0,1,0,23.0,72189.0,0,0,58247.0,30.0
0.0,0.0,2.0,35.29058320000001,1,0,0,0,0,29.0,94704.0,1,0,71862.0,1.0
0.0,0.0,0.0,28.83993348,1,0,0,0,0,20.0,70517.0,1,0,43826.0,0.0
4.0,0.2545696877380046,1.0,33.03141554,0,0,0,0,1,27.0,180804.0,0,0,136086.0,26.0
0.0,0.0,1.0,34.71276881,0,0,0,1,0,20.0,100114.0,0,1,83924.0,0.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,47.0,130000.0,1,0,102988.0,1.3
0.0,0.0,0.0,37.41120065,0,0,0,0,0,22.0,91364.0,1,0,60553.0,1.0
0.0,0.0,1.0,38.47307527,1,0,0,1,0,17.0,75507.0,0,0,60488.0,3.0
0.0,0.0,1.0,29.64517729,1,0,0,0,0,19.0,117650.0,1,0,102108.0,9.0
0.0,0.0,1.0,28.29873364,0,0,0,1,0,27.0,101984.0,0,1,77846.0,5.0
0.0,0.0,1.0,27.22498526,0,0,0,0,1,34.0,118685.0,1,0,79044.0,12.0
0.0,0.0,1.0,32.6657463,0,0,0,0,1,18.0,64130.0,1,0,56792.0,13.0
0.0,0.0,4.0,32.74300708,0,0,0,0,0,30.0,87898.0,1,0,50711.0,4.0
0.4494423791821561,0.0,1.1860550458715597,20.92741537,1,0,0,0,0,13.0,38356.0,1,0,73760.81719955898,8.0
0.0,0.0,2.0,33.779915349235345,1,0,0,0,0,10.0,87500.0,1,0,73126.0,1.0
1.0,0.0,1.0,30.61105116,0,0,0,0,1,28.0,114769.0,1,0,75010.0,9.0
2.0,0.0,0.0,33.779915349235345,0,0,0,1,1,23.0,68700.0,0,0,53227.0,3.0
0.0,0.0,0.0,27.71065729,0,0,0,0,1,18.0,91680.0,1,0,66823.0,0.0
0.0,0.0,0.0,20.05952718,0,0,0,0,0,37.0,166893.0,1,1,133812.0,6.0
2.0,0.0,3.0,42.04270618,0,0,0,0,1,50.0,42189.0,1,0,241545.0,1.0
0.0,1.0,2.0,36.88704865,0,0,1,1,0,51.0,266793.0,0,0,235937.0,5.0
0.0,1.0,1.0,29.63210826,0,0,0,0,1,19.0,69076.0,1,0,57371.0,10.0
1.0,0.2545696877380046,4.0,43.76819178,0,0,0,0,0,26.0,183244.0,1,1,159661.0,7.0
1.0,0.0,0.0,39.38959461,1,0,0,1,0,22.0,51123.0,0,0,42801.0,23.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,1,0,0,1,0,21.29609620076682,116500.0,0,0,79200.0,8.0
1.0,1.0,2.0,33.779915349235345,0,0,0,0,0,19.0,37125.0,1,0,24000.0,3.5
0.0,0.0,0.0,41.28649195,0,0,0,1,0,8.0,31960.0,0,0,26572.0,11.0
0.0,0.0,0.0,41.88307125,0,0,0,0,1,20.0,134691.0,1,0,83439.0,30.0
0.0,0.0,1.0,25.44884453,1,0,0,0,0,17.0,68609.0,1,0,55043.0,2.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,0,0,0,1,0,21.29609620076682,97775.0,0,0,84114.0,8.0
0.4494423791821561,0.2545696877380046,5.0,40.82316043,0,0,0,0,0,42.0,176611.0,1,1,144542.0,5.0
0.0,0.0,0.0,34.53125999,0,0,0,0,0,21.0,97293.0,1,0,62441.0,1.0
1.0,0.0,0.0,40.16882702,0,0,0,1,0,15.0,201245.0,0,0,130867.0,0.0
0.0,0.0,1.0,34.828647499999995,1,0,0,1,0,16.0,78979.0,0,0,47777.0,18.0
0.0,2.0,0.0,24.10872688,1,0,0,0,0,21.0,95815.0,1,0,74575.0,7.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,30.53126454,0,0,0,0,0,21.29609620076682,97630.0,1,1,80739.0,1.0
0.0,0.0,3.0,33.779915349235345,0,0,0,0,0,26.0,116000.0,1,1,91000.0,0.5
