isdefault,loanrequestamount,mortgageamountdue,currentpropertyvalue,yearsatpresentjob,derogatoryreportscount,delinquentcreditlinescount,oldestcreditlinemonthcount,recentcreditinquirycount,creditlinecount,debttoincomeratio,applyloanreason_DebtCon,applyloanreason_HomeImp,occupation_Mgr,occupation_Office,occupation_Other,occupation_ProfExe,occupation_Sales,occupation_Self
1,5100,9900.0,30451.0,11.0,0.0,0.0,21.2,0.0,2.0,33.779915349235345,0,1,0,0,1,0,0,0
0,5100,93000.0,116875.0,10.0,0.2545696877380046,0.4494423791821561,417.6333333,2.0,50.0,33.779915349235345,0,1,0,0,1,0,0,0
1,5100,15500.0,34000.0,0.0,1.0,2.0,86.23333333,2.0,13.0,33.779915349235345,1,0,0,0,1,0,0,0
1,5100,129319.0,141875.0,7.0,1.0,0.0,157.8598021,0.0,36.0,25.65074122,0,1,0,0,0,0,1,0
0,5100,66834.0,87361.0,0.0,2.0,0.0,290.034108,0.0,6.0,38.76698507,0,1,0,0,1,0,0,0
0,5100,73882.0,96031.0,0.0,0.0,0.0,125.7874001,1.0,10.0,34.44607922,1,0,0,0,1,0,0,0
0,5100,74071.0,97064.0,0.0,0.0,0.0,121.0759726,2.0,9.0,36.40172955,1,0,0,0,1,0,0,0
0,5100,62702.0,79784.0,2.0,0.0,0.0,108.0725908,0.0,15.0,43.29013982,0,1,0,0,1,0,0,0
0,5200,73760.81719955898,36425.0,2.0,0.0,0.0,266.8134646,1.0,14.0,23.79740106,1,0,0,0,1,0,0,0
0,5200,67000.0,77000.0,9.0,0.0,1.0,119.7,0.0,25.0,33.779915349235345,0,1,0,0,1,0,0,0
0,5200,43039.0,53521.0,11.0,0.2545696877380046,0.4494423791821561,184.2966873,1.1860550458715597,19.0,24.41476318,0,1,0,1,0,0,0,0
0,5200,19000.0,26000.0,0.0,1.0,0.0,17.2,10.0,7.0,33.779915349235345,1,0,0,0,1,0,0,0
1,5200,73760.81719955898,9500.0,1.0,0.0,1.0,81.1,1.0,2.0,33.779915349235345,1,0,0,0,1,0,0,0
0,5200,91250.0,110000.0,24.0,0.0,0.0,123.76666670000002,1.0,12.0,33.779915349235345,0,1,0,1,0,0,0,0
0,5200,16324.0,45187.0,8.922268135904508,0.0,0.0,221.11808169999998,0.0,11.0,42.71209384,0,1,0,0,0,0,0,1
1,5200,40564.0,39527.0,0.0,0.0,0.0,157.77103569999997,1.0,13.0,72.67043331,0,1,0,0,1,0,0,0
0,5300,73698.0,84427.0,4.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,19.13120118,1,0,0,0,0,0,0,0
0,5300,66987.0,65111.0,4.0,1.0,0.0,175.32870380000003,1.0,22.0,40.44257039,0,1,0,0,0,0,1,0
1,5300,26908.0,36078.0,8.922268135904508,0.0,0.0,302.35870950000003,0.0,8.0,39.1969854,0,1,0,0,1,0,0,0
0,5300,73760.81719955898,49396.0,0.0,0.0,0.0,179.7662751900468,0.0,0.0,12.04367058,0,1,0,0,0,0,0,0
0,5300,44993.0,50673.0,7.0,0.2545696877380046,0.4494423791821561,184.74276719999997,1.1860550458715597,18.0,27.90612273,0,1,0,1,0,0,0,0
1,5300,51000.0,64000.0,10.0,1.0,0.0,98.33333333,0.0,12.0,33.779915349235345,0,1,1,0,0,0,0,0
0,5300,75958.0,91703.0,0.0,0.0,0.0,124.18217879999999,1.0,10.0,34.59906019,1,0,0,0,1,0,0,0
0,5300,97132.0,117343.0,22.0,0.0,0.0,109.93390790000001,1.0,11.0,35.838542700000005,0,1,0,1,0,0,0,0
0,5300,60826.0,80826.0,10.0,0.2545696877380046,1.0,212.8917461,0.0,25.0,38.59149403,0,1,1,0,0,0,0,0
0,5300,83552.0,96809.0,0.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,28.42396191,1,0,0,0,0,1,0,0
0,5300,47449.0,63895.0,19.0,0.0,0.0,208.162714,0.0,20.0,19.7621137,0,1,0,1,0,0,0,0
0,5300,50934.0,62957.0,21.0,0.0,0.0,197.2419573,0.0,20.0,19.35050563,0,1,0,1,0,0,0,0
0,5400,53429.0,64505.0,5.0,0.2545696877380046,0.0,69.54243011,1.1860550458715597,16.0,36.480236299999994,1,0,0,0,0,0,0,0
0,5400,73760.81719955898,65474.0,1.0,0.0,0.0,40.709849,0.0,4.0,37.84877104,0,1,0,1,0,0,0,0
0,5400,47844.0,52040.0,8.0,0.2545696877380046,0.4494423791821561,189.03430459999998,1.1860550458715597,18.0,24.70113626,0,1,0,1,0,0,0,0
1,5400,45509.0,57453.0,4.0,0.0,0.0,95.6,0.0,22.0,33.779915349235345,1,0,0,0,0,0,1,0
1,5400,59720.0,63450.0,5.0,0.0,1.0,199.9,1.0,20.0,33.779915349235345,0,1,0,0,0,1,0,0
0,5400,86922.0,119846.0,5.0,0.0,0.0,185.0763473,1.0,28.0,26.354889299999996,0,1,0,0,0,1,0,0
0,5400,68625.0,82304.0,2.0,0.0,0.0,136.63294419999997,0.0,30.0,32.05002349,1,0,0,0,0,0,1,0
0,5400,65814.0,85848.0,4.0,0.0,0.0,122.94028859999999,0.0,15.0,44.09232568,0,1,0,0,1,0,0,0
0,5400,73760.81719955898,75254.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,23.16374295,0,0,0,0,0,0,0,0
1,5400,78300.0,88000.0,8.0,0.0,0.0,102.5,3.0,19.0,33.779915349235345,0,1,0,0,0,1,0,0
0,5400,48152.0,55760.0,6.0,0.2545696877380046,0.0,78.45212577,1.1860550458715597,16.0,35.763638,1,0,0,0,0,0,0,0
0,5500,70481.0,82446.0,8.0,0.0,1.0,116.5919769,0.0,24.0,37.61268272,0,1,0,0,1,0,0,0
0,5500,73760.81719955898,35402.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,35.27207374,0,1,0,0,0,0,0,0
0,5500,87765.0,101053.0,22.0,0.0,0.0,55.55804904,2.0,13.0,31.37554242,1,0,0,0,0,1,0,0
0,5500,52897.0,65054.0,20.0,0.0,0.0,189.2953185,0.0,19.0,20.6541289,0,1,0,1,0,0,0,0
1,5500,24700.0,35675.0,1.0,0.0,3.0,153.93333330000002,3.0,27.0,33.779915349235345,1,0,0,0,1,0,0,0
1,5500,73760.81719955898,43132.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,33.779915349235345,0,1,0,0,1,0,0,0
0,5500,43486.0,81600.0,4.0,0.0,0.0,216.1333333,4.0,30.0,33.779915349235345,1,0,0,0,0,0,0,0
1,5500,21359.0,30000.0,7.0,3.0,2.0,130.8,3.0,14.0,33.779915349235345,1,0,0,0,1,0,0,0
1,5500,73760.81719955898,13770.0,5.0,0.0,1.0,167.3666667,1.0,8.0,33.779915349235345,0,1,1,0,0,0,0,0
0,5500,93051.0,115374.0,6.0,0.0,0.0,187.02051880000002,1.0,27.0,27.64674851,0,1,0,0,0,1,0,0
0,5500,87438.0,116679.0,6.0,0.0,0.0,186.42441599999998,1.0,27.0,28.4175309,0,1,0,0,0,1,0,0
0,5500,78059.0,78179.0,5.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,20.67931358,1,0,0,0,0,0,0,0
0,5500,72147.0,69918.0,4.0,2.0,0.0,158.5344979,0.0,23.0,43.40443024,0,1,0,0,0,0,1,0
1,5500,40584.0,46645.0,4.0,0.0,1.0,136.3206375,0.0,13.0,34.49470897,0,1,0,0,1,0,0,0
1,5500,73760.81719955898,12972.0,1.0,0.0,1.0,82.29426635,0.0,2.0,36.986744099999996,0,1,0,0,1,0,0,0
1,5500,37368.0,48502.0,9.0,0.0,2.0,48.995845,0.0,10.0,33.12648397,0,1,1,0,0,0,0,0
0,5500,73760.81719955898,66251.0,1.0,0.0,0.0,43.72233695,0.0,3.0,41.45204353,0,1,0,1,0,0,0,0
0,5500,71644.0,72696.0,4.0,2.0,0.0,150.8658451,0.0,22.0,40.44256779,0,1,0,0,0,0,1,0
1,5500,85845.0,122205.0,5.0,0.0,0.0,172.2132767,1.0,26.0,32.67664088,1,0,0,0,0,1,0,0
0,5600,53793.0,66379.0,22.0,0.0,0.0,206.09913410000001,0.0,19.0,18.36954053,0,1,0,1,0,0,0,0
0,5600,69435.0,83489.0,14.0,0.0,0.0,200.41843400000002,1.0,17.0,22.84109285,1,0,0,0,0,1,0,0
0,5600,29648.0,39907.0,11.0,0.0,0.0,180.56306909999998,0.0,13.0,21.55494966,0,1,0,0,0,1,0,0
0,5600,76407.0,77485.0,9.0,0.0,0.0,91.68377063,0.0,24.0,37.77335098,0,1,0,0,1,0,0,0
1,5600,5000.0,66700.0,31.0,1.0,1.0,204.06666669999998,0.0,11.0,33.779915349235345,0,1,0,0,1,0,0,0
1,5600,55160.0,86800.0,3.0,1.0,1.0,148.1333333,1.0,14.0,33.779915349235345,0,1,0,0,1,0,0,0
0,5600,41439.0,53893.0,8.0,0.2545696877380046,0.4494423791821561,181.3229899,1.1860550458715597,19.0,24.65139574,0,1,0,1,0,0,0,0
0,5600,15275.0,47954.0,8.922268135904508,0.0,0.0,204.335245,0.0,12.0,42.39776964,0,1,0,0,0,0,0,1
0,5700,100934.0,111496.0,23.0,0.0,0.0,117.4995929,0.0,12.0,38.75056267,0,1,0,1,0,0,0,0
0,5700,73760.81719955898,74685.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,24.27486528,0,0,0,0,0,0,0,0
0,5700,49514.0,58249.0,21.0,0.0,0.0,212.5391151,0.0,21.0,21.25802688,0,1,0,1,0,0,0,0
0,5700,76948.0,85753.0,7.0,0.0,0.0,128.4764515,0.0,25.0,37.85968784,0,1,0,0,1,0,0,0
0,5700,28127.0,36524.0,10.0,0.0,0.0,181.28295680000002,0.0,13.0,24.33953357,0,1,0,0,0,1,0,0
0,5700,73760.81719955898,68591.0,0.0,0.0,0.0,69.64566047,0.0,4.0,41.18503956,0,1,0,1,0,0,0,0
0,5700,26927.0,35461.0,0.0,1.0,0.0,21.79935215,10.0,6.0,29.43966424,1,0,0,0,1,0,0,0
0,5700,49806.0,82242.0,3.0,0.0,0.0,210.3474786,3.0,30.0,31.2434087,1,0,0,0,0,0,0,0
1,5700,70000.0,84579.0,0.1,0.0,0.0,95.9,1.0,17.0,33.779915349235345,1,0,0,0,0,0,1,0
1,5700,58400.0,75000.0,4.0,0.0,0.0,177.5,2.0,26.0,33.779915349235345,0,1,0,0,0,1,0,0
1,5700,80437.0,109647.0,9.5,0.0,0.0,104.4,0.0,14.0,33.779915349235345,0,1,0,0,0,1,0,0
1,5700,77213.0,92661.0,0.0,0.0,0.0,97.13317095,1.0,16.0,41.77788863,1,0,0,0,0,0,1,0
0,5700,62319.0,82923.0,4.0,0.0,0.0,117.6739652,0.0,15.0,42.46486629,0,1,0,0,1,0,0,0
0,5700,71556.0,79538.0,2.0,0.0,0.0,92.64308456,0.0,15.0,41.21001247,0,1,0,0,1,0,0,0
0,5700,73760.81719955898,39052.0,3.0,0.0,0.0,272.22062830000004,0.0,25.0,39.89610462,0,1,0,0,1,0,0,0
1,5700,74172.0,79846.0,0.0,0.0,0.0,157.0097747,0.0,28.0,47.41522866,1,0,0,0,0,1,0,0
0,5700,28116.0,33450.0,0.0,1.0,0.0,15.39658739,9.0,7.0,30.017013300000002,1,0,0,0,1,0,0,0
0,5700,73760.81719955898,64910.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,33.85046122,0,0,0,0,0,0,0,0
0,5700,73760.81719955898,69172.0,1.0,0.0,0.0,48.85366706,0.0,3.0,38.77368596,0,1,0,1,0,0,0,0
0,5800,73760.81719955898,36385.0,2.0,0.0,0.0,266.5533944,1.0,25.0,43.30976454,0,1,0,0,1,0,0,0
0,5800,73760.81719955898,41119.0,2.0,0.0,0.0,261.40521859999996,0.0,26.0,42.19194156,0,1,0,0,1,0,0,0
0,5800,75000.0,90543.0,18.0,0.0,0.0,300.4872058,1.0,23.0,38.94057536,1,0,1,0,0,0,0,0
0,5800,79296.0,86885.0,19.0,0.0,1.0,307.9748816,1.0,23.0,39.95910877,1,0,1,0,0,0,0,0
1,5800,27791.0,46833.0,3.0,0.0,0.0,83.28906275,1.0,13.0,30.18780539,1,0,1,0,0,0,0,0
0,5800,172595.0,250155.0,8.922268135904508,0.0,0.0,126.40098359999999,0.0,21.0,43.20775979,1,0,0,0,0,0,1,0
0,5800,73760.81719955898,34704.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,34.17405555,0,1,0,0,0,0,0,0
0,5800,73760.81719955898,73804.0,1.0,0.0,0.0,71.76655716,0.0,4.0,41.28742339,0,1,0,1,0,0,0,0
0,5800,46595.0,58191.0,5.0,0.0,0.0,80.13174641,0.0,17.0,24.14015367,0,1,0,0,1,0,0,0
1,5900,73760.81719955898,28000.0,1.0,2.0,1.0,36.76666667,1.0,8.0,33.779915349235345,1,0,0,0,0,0,0,1
0,5900,70973.0,77989.0,7.0,0.0,0.0,120.3794143,0.0,24.0,41.44250046,0,1,0,0,1,0,0,0
1,5900,73760.81719955898,33100.0,8.922268135904508,0.0,0.0,238.6,1.0,2.0,33.779915349235345,0,1,0,0,1,0,0,0
0,5900,73760.81719955898,51189.0,1.0,0.0,0.0,179.7662751900468,0.0,0.0,12.74918065,0,1,0,0,0,0,0,0
0,5900,82912.0,91175.0,2.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,27.59527352,1,0,0,0,0,1,0,0
1,5900,25972.0,41856.0,2.0,0.0,2.0,157.9600114,3.0,27.0,40.62827818,1,0,0,0,1,0,0,0
0,5900,74187.0,78976.0,9.0,0.0,1.0,118.44249099999999,0.0,24.0,40.11040743,0,1,0,0,1,0,0,0
0,5900,73760.81719955898,66903.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,32.78292683,0,0,0,0,0,0,0,0
1,5900,106650.0,101776.04874145007,1.0,0.0,6.0,250.56666669999998,4.0,23.0,33.779915349235345,1,0,1,0,0,0,0,0
0,6000,73760.81719955898,69492.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,32.97719723,0,0,0,0,0,0,0,0
0,6000,95232.0,115977.0,22.0,0.0,0.0,149.0229081,1.0,12.0,37.95433691,0,1,0,1,0,0,0,0
1,6000,47625.0,85925.0,0.1,2.0,1.0,154.1333333,4.0,26.0,33.779915349235345,0,1,0,1,0,0,0,0
1,6000,24600.0,30500.0,4.5,0.0,1.0,116.1,8.0,34.0,33.779915349235345,0,1,0,0,1,0,0,0
1,6000,65000.0,94355.0,26.0,1.0,3.0,69.3,1.0,34.0,33.779915349235345,0,0,0,0,1,0,0,0
1,6000,73760.81719955898,101776.04874145007,13.0,0.2545696877380046,2.0,122.76666670000002,1.1860550458715597,23.0,33.779915349235345,0,1,0,1,0,0,0,0
1,6000,33600.0,101776.04874145007,2.0,0.0,0.0,140.93333330000002,1.0,20.0,33.779915349235345,0,1,0,0,1,0,0,0
1,6000,42000.0,58305.0,19.0,0.0,0.0,90.0,2.0,13.0,33.779915349235345,1,0,0,0,1,0,0,0
1,6000,32446.0,54904.0,2.0,0.0,0.0,51.73333333,1.0,9.0,33.779915349235345,0,1,0,0,1,0,0,0
1,6000,9660.0,35900.0,8.0,0.0,1.0,136.3,3.0,6.0,33.779915349235345,1,0,0,0,1,0,0,0
1,6000,22859.0,32200.0,4.0,0.0,0.0,83.33333333,3.0,20.0,33.779915349235345,1,0,0,0,1,0,0,0
1,6000,16878.0,25850.0,1.0,0.0,1.0,218.6,5.0,34.0,33.779915349235345,0,0,1,0,0,0,0,0
0,6000,72951.0,80000.0,22.8,0.0,0.0,343.9,1.0,47.0,33.779915349235345,0,1,0,0,1,0,0,0
0,6000,43000.0,57460.0,1.6,1.0,0.4494423791821561,101.5,1.1860550458715597,13.0,33.779915349235345,0,1,0,0,1,0,0,0
0,6000,53500.0,64790.0,0.1,0.0,2.0,105.4,3.0,18.0,33.779915349235345,1,0,0,0,1,0,0,0
0,6000,69876.0,94394.07,0.0,0.0,1.0,179.56666669999998,0.0,32.0,33.779915349235345,0,1,0,0,1,0,0,0
0,6000,51000.0,86125.0,6.0,0.0,0.0,222.16666669999998,2.0,24.0,33.779915349235345,0,1,0,0,0,1,0,0
0,6000,53227.0,68700.0,3.0,0.0,2.0,122.73333329999998,0.0,23.0,33.779915349235345,0,1,1,0,0,0,0,0
0,6000,73760.81719955898,43300.0,8.922268135904508,0.2545696877380046,0.4494423791821561,100.9333333,1.1860550458715597,9.0,33.779915349235345,0,1,0,0,1,0,0,0
0,6000,14000.0,61493.0,23.0,0.0,0.0,321.6333333,1.0,13.0,33.779915349235345,0,1,0,1,0,0,0,0
1,6000,40000.0,54600.0,4.0,0.0,4.0,101.4,0.0,19.0,33.779915349235345,0,1,0,0,0,1,0,0
1,6000,18793.0,27750.0,6.0,0.0,3.0,119.7,0.0,8.0,33.779915349235345,0,1,1,0,0,0,0,0
1,6000,179397.0,200000.0,5.0,6.0,0.0,90.3,6.0,29.0,33.779915349235345,1,0,0,0,0,1,0,0
1,6000,73760.81719955898,95500.0,6.0,1.0,2.0,129.9,1.0,22.0,33.779915349235345,0,1,1,0,0,0,0,0
0,6000,79046.0,103048.0,0.0,0.0,0.0,181.69653799999998,0.0,32.0,37.28998992,0,1,0,0,1,0,0,0
0,6000,73760.81719955898,53190.0,0.0,0.0,0.0,179.7662751900468,0.0,0.0,15.174415,0,1,0,0,0,0,0,0
1,6000,73760.81719955898,43683.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,21.93549881,0,1,0,0,1,0,0,0
0,6000,129731.0,154113.0,12.0,0.0,0.0,213.5333333,0.0,19.0,33.779915349235345,0,1,0,0,0,1,0,0
0,6100,48500.0,62500.0,7.0,0.2545696877380046,4.0,111.3,2.0,11.0,33.779915349235345,1,0,1,0,0,0,0,0
0,6100,73760.81719955898,47400.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,33.779915349235345,0,0,0,0,0,0,0,0
0,6100,91704.0,114799.0,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624,0,1,0,1,0,0,0,0
0,6100,47604.0,54966.0,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453,0,1,0,0,1,0,0,0
0,6100,73760.81719955898,35250.0,8.922268135904508,0.2545696877380046,0.4494423791821561,303.0,1.1860550458715597,12.0,33.779915349235345,0,1,0,0,1,0,0,0
1,6100,62751.0,95617.0,1.0,0.0,0.0,138.64686319999998,1.0,13.0,31.75727069,0,1,0,0,1,0,0,0
0,6100,48300.0,53388.0,9.0,0.2545696877380046,0.4494423791821561,178.48960219999998,1.1860550458715597,19.0,26.72002818,0,1,0,1,0,0,0,0
0,6100,68743.0,65321.0,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,0,1,0,0,0,0,1,0
0,6100,79636.0,87276.0,20.0,0.0,0.0,350.4361376,0.0,47.0,28.84827658,0,1,0,0,1,0,0,0
0,6100,73760.81719955898,46830.0,0.0,0.0,1.0,179.7662751900468,0.0,0.0,13.30601308,0,1,0,0,0,0,0,0
0,6100,78753.0,95433.0,0.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,28.92511742,1,0,0,0,0,1,0,0
0,6100,77265.0,97944.0,0.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,28.87646306,1,0,0,0,0,1,0,0
0,6200,75657.0,84368.0,4.0,0.0,0.0,122.244945,0.0,30.0,32.55254334,1,0,0,0,0,0,1,0
0,6200,171582.0,245730.0,8.922268135904508,0.0,0.0,135.1089303,0.0,22.0,39.78381813,1,0,0,0,0,0,1,0
0,6200,73760.81719955898,33909.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,34.51740452,0,1,0,0,0,0,0,0
0,6200,46601.0,59486.0,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,0,1,0,0,1,0,0,0
0,6200,60354.0,87596.0,5.0,0.0,0.0,210.1730647,2.0,23.0,34.05481124,0,1,0,0,0,1,0,0
0,6200,45356.0,82054.0,2.0,0.0,0.0,201.3344875,4.0,29.0,29.66171016,1,0,0,0,0,0,0,0
0,6200,73760.81719955898,41657.0,8.922268135904508,0.2545696877380046,0.4494423791821561,293.9587236,1.1860550458715597,11.0,30.19763073,0,1,0,0,1,0,0,0
1,6200,73760.81719955898,101776.04874145007,3.0,0.2545696877380046,0.4494423791821561,80.5,2.0,17.0,33.779915349235345,1,0,0,0,0,0,0,1
0,6200,73760.81719955898,80078.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,25.37554416,0,0,0,0,0,0,0,0
1,6200,42100.0,57385.0,8.5,0.0,1.0,164.8,1.0,28.0,33.779915349235345,1,0,0,0,1,0,0,0
0,6200,70793.0,71552.0,3.0,2.0,0.0,162.9451569,0.0,23.0,40.31539659,0,1,0,0,0,0,1,0
0,6200,73881.0,98550.0,0.0,0.0,1.0,182.87877980000002,0.0,31.0,37.19944569,0,1,0,0,1,0,0,0
0,6200,45787.0,64854.0,4.0,0.2545696877380046,1.0,63.11702323,1.1860550458715597,16.0,36.53874734,1,0,0,0,0,0,0,0
0,6200,75121.0,96462.0,0.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,27.16765596,1,0,0,0,0,1,0,0
0,6200,73760.81719955898,51732.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,12.32470709,0,0,0,0,0,0,0,0
0,6200,133882.0,155222.0,9.0,0.0,0.0,212.5376432,0.0,19.0,20.61678366,0,1,0,0,0,1,0,0
0,6200,75623.0,89634.0,24.0,0.0,0.0,324.68682939999997,0.0,47.0,28.2855321,0,1,0,0,1,0,0,0
0,6200,45564.0,61956.0,2.0,0.0,0.4494423791821561,101.1670603,1.1860550458715597,13.0,38.67514015,0,1,0,0,1,0,0,0
0,6300,99469.0,116260.0,23.0,0.0,0.0,124.74559550000001,1.0,12.0,35.64227011,0,1,0,1,0,0,0,0
0,6300,55000.0,69000.0,13.0,0.0,0.0,130.0666667,0.0,20.0,33.779915349235345,1,0,0,0,0,1,0,0
0,6300,73760.81719955898,72890.0,1.0,0.0,0.0,41.25011359,0.0,3.0,39.19806822,0,1,0,1,0,0,0,0
0,6300,44226.0,57779.0,7.0,0.2545696877380046,0.0,63.62641325,1.1860550458715597,16.0,33.11182911,1,0,0,0,0,0,0,0
0,6300,73760.81719955898,39050.0,8.922268135904508,0.2545696877380046,0.4494423791821561,294.4780476,1.1860550458715597,12.0,31.44775041,0,1,0,0,1,0,0,0
0,6300,78724.0,80355.0,24.0,0.0,0.0,335.0741426,1.0,46.0,31.1772613,0,1,0,0,1,0,0,0
1,6300,59793.0,98314.0,2.2,0.0,0.0,120.73333329999998,0.0,8.0,33.779915349235345,1,0,0,0,0,0,0,1
1,6300,65875.0,76000.0,0.8,2.0,0.0,84.0,1.0,12.0,33.779915349235345,1,0,1,0,0,0,0,0
0,6300,45582.0,89005.0,2.0,0.0,0.0,209.3580469,4.0,30.0,29.59595551,1,0,0,0,0,0,0,0
0,6300,92659.0,117352.0,6.0,0.0,0.0,199.01192719999997,0.0,27.0,26.52004952,0,1,0,0,0,1,0,0
0,6300,58052.0,70091.0,9.0,0.0,4.0,153.7804385,1.0,30.0,21.71959598,1,0,0,0,0,1,0,0
0,6300,49498.0,64296.0,6.0,0.2545696877380046,4.0,111.2065132,1.0,10.0,38.57713194,1,0,1,0,0,0,0,0
0,6300,79667.0,96988.0,1.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,29.83596072,1,0,0,0,0,1,0,0
1,6300,12476.0,32559.0,12.0,3.0,6.0,227.1299051,0.0,23.0,23.31951678,0,1,0,1,0,0,0,0
0,6300,69357.0,73726.0,3.0,2.0,0.0,163.2839332,1.0,22.0,42.40781425,0,1,0,0,0,0,1,0
0,6300,26655.0,29792.0,1.0,1.0,0.0,12.75926745,10.0,6.0,28.36185178,1,0,0,0,1,0,0,0
1,6400,25144.0,45200.0,25.0,0.0,2.0,128.0,4.0,17.0,33.779915349235345,0,1,0,0,1,0,0,0
0,6400,99131.0,125652.0,8.0,0.2545696877380046,0.4494423791821561,419.3751538,1.0,50.0,42.24492757,0,1,0,0,1,0,0,0
0,6400,76577.0,83200.0,5.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,22.05503421,1,0,0,0,0,0,0,0
0,6400,47251.0,58157.0,0.0,0.0,0.4494423791821561,104.7924684,1.1860550458715597,13.0,36.41688697,0,1,0,0,1,0,0,0
0,6400,53476.0,70157.0,7.0,0.0,3.0,164.31540990000002,1.0,30.0,21.13798157,1,0,0,0,0,1,0,0
0,6400,81116.0,86148.0,8.0,0.0,0.0,262.1754261,0.0,11.0,42.06826818,0,1,0,0,0,1,0,0
0,6400,17491.0,63614.0,23.0,0.0,0.0,325.2993087,0.0,12.0,40.24440437,0,1,0,1,0,0,0,0
0,6400,65215.0,74332.0,9.0,0.2545696877380046,1.0,213.83210319999998,0.0,24.0,40.64461955,0,1,1,0,0,0,0,0
0,6400,62746.0,75016.0,12.0,0.0,0.0,133.1015478,0.0,20.0,40.18812313,1,0,0,0,0,1,0,0
0,6400,76732.0,78084.0,8.0,0.0,0.0,109.19302140000002,0.0,26.0,37.96455432,0,1,0,0,1,0,0,0
0,6400,70035.0,78635.0,3.0,0.0,0.0,147.0771635,0.0,31.0,31.20612976,1,0,0,0,0,0,1,0
0,6400,39687.0,51666.0,9.0,0.2545696877380046,0.4494423791821561,177.591354,1.1860550458715597,19.0,26.120959699999997,0,1,0,1,0,0,0,0
0,6400,51436.0,91284.0,4.0,0.0,0.0,209.6428984,2.0,30.0,31.97197121,1,0,0,0,0,0,0,0
0,6400,44968.0,62747.0,0.0,1.0,0.4494423791821561,101.3914453,1.1860550458715597,12.0,36.60294734,0,1,0,0,1,0,0,0
0,6400,9113.0,46351.0,8.922268135904508,0.0,0.0,202.25079580000002,0.0,11.0,45.11431939,0,1,0,0,0,0,0,1
0,6400,28041.0,33438.0,1.0,1.0,0.0,10.42564285,10.0,6.0,29.75370028,1,0,0,0,1,0,0,0
0,6400,57887.0,74776.0,3.0,0.0,1.0,126.32864369999999,0.0,22.0,28.75634543,0,1,1,0,0,0,0,0
0,6500,47949.0,53102.0,9.0,0.2545696877380046,0.4494423791821561,180.8412499,1.1860550458715597,19.0,27.83900666,0,1,0,1,0,0,0,0
0,6500,73760.81719955898,37448.0,8.922268135904508,0.2545696877380046,0.4494423791821561,333.2308999,1.1860550458715597,11.0,29.01198058,0,1,0,0,1,0,0,0
1,6500,60054.0,70434.0,1.0,0.0,0.0,127.06270159999998,2.0,21.0,37.80035293,0,1,0,0,1,0,0,0
0,6500,80739.0,97630.0,1.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,30.53126454,1,0,0,0,0,1,0,0
0,6500,63144.0,76754.0,2.0,0.0,2.0,129.0777116,0.0,23.0,29.05543313,0,1,1,0,0,0,0,0
0,6500,33639.0,37345.0,11.0,0.0,0.0,191.07565590000002,0.0,13.0,24.22731934,0,1,0,0,0,1,0,0
